step,wealth
941,17213.05096033191
942,17229.782214495193
943,17399.437884944407
944,17248.760114940695
945,17357.215062173167
946,17404.882741743164
947,17507.792796666254
948,17260.575783166925
949,17127.418554010837
950,17013.302712089815
951,17187.809140990066
952,17160.827920663327
953,16767.447364953274
954,16679.854632003484
955,16865.62470744952
956,16875.534733269687
957,16850.320810214584
958,16958.20498581438
959,16936.183065037494
960,16617.885343755654
961,16126.724214570258
962,16274.72381900918
963,16165.579981026633
964,16535.029886794793
965,16500.601993268105
966,16498.213981441677
967,16365.599835130364
968,16365.44262103025
969,16336.175537331803
970,16322.383532672458
971,16477.707587424527
972,16450.890842131797
973,16507.328217316113
974,16377.26013247327
975,16550.355332370433
976,16510.855658889966
977,16533.5105541579
978,16437.2495989287
979,16438.72161340145
980,16594.901118869286
981,16249.830872477682
982,16253.208760073474
983,16213.630162812442
984,15938.430515853757
985,16020.336658312217
986,16040.222291347858
987,16076.808235912902
988,16211.659534342505
989,16296.109008761625
990,16320.158033844125
991,16326.825771762778
992,16278.330357771889
993,16553.768153357196
994,16474.430576987426
995,16515.547181955204
996,16562.73573243546
997,16526.166339439762
998,16591.557001862533
999,16567.476994992616
1000,16633.733682093665
1001,16484.049744908214
1002,16491.005774020785
1003,16497.521657031222
1004,16483.8042091534
1005,16517.784366748732
1006,16673.26813407533
1007,16788.35561015351
1008,16758.950104935728
1009,16859.007298536784
1010,16996.32517187296
1011,16863.752871377106
1012,16936.891938996552
1013,16938.34618636266
1014,17003.374280452703
1015,16975.428785625412
1016,16966.40974788201
1017,16810.66907754354
1018,16846.985703485534
1019,16841.167771423883
1020,16893.148966288078
1021,16920.466295530463
1022,16869.200060164716
1023,16535.22701450548
1024,16604.86867443977
1025,16569.063798455838
1026,16768.2111654951
1027,17180.063523494915
1028,17312.391132246088
1029,17387.221151781898
1030,17403.781103000725
1031,17349.633504245296
1032,17358.060664367484
1033,17246.085956926796
1034,17023.760338315482
1035,17093.36947322894
1036,17155.740868100238
1037,17161.552433490535
1038,17152.436767863554
1039,17143.82209146731
1040,17201.876395962365
1041,17159.11119301185
