step,wealth
1263,13521.394065087457
1264,13530.45770377672
1265,13531.684605443204
1266,13541.177615162855
1267,13541.3736524208
1268,13487.860904399584
1269,13410.353545162425
1270,13394.148956945248
1271,13392.511942409019
1272,13468.144845492658
1273,13447.679266918405
1274,13436.65785711107
1275,13518.35348333622
